origin_country,destination_country,carrier,carrier_cost,weight_kg,volume_cbm,delivery_status,subsidy_eligibility,transit_time_days,response_score,signed_or_date,request_reference_n°,greenlight_date,dispatch_date,request_date
Kenya,Comoros,Siginon Logistics,0,1414.15,16.57,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-023_NBO hub_Uganda,2025-04-02 10:00:00,2025-05-02 09:30:00,2025-04-02 10:00:00
Kenya,Tanzania,Kuehne Nagel,0,1774.29,16.36,Delivered,0,0,0.8,2025-01-24 12:50:00,SR_25-014_NBO hub_Tanzania,2025-01-24 04:15:00,2025-01-28 12:30:00,2025-01-24 05:15:00
Kenya,Guinea,Nonso,0,230.43,0.22,Delivered,0,0,0.8,2024-04-09 07:31:00,_RARE_,2024-03-16 16:20:00,,2024-03-16 16:00:00
Kenya,Madagascar,Siginon Logistics,0,1427.72,16.57,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-023_NBO hub_Uganda,2025-03-02 01:30:00,2025-03-02 03:30:00,2025-03-02 01:30:00
Kenya,Burundi,Freight In time,0,13408.95,68.01,Delivered,0,0,0.8,2024-05-02 00:00:00,_RARE_,2024-03-23 00:00:00,,2024-03-16 00:00:00
Kenya,Comoros,Kenya Airways,0,1440.99,16.57,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-021_NBO hub_Uganda,2025-04-02 09:30:00,2025-04-02 10:30:00,2025-04-02 09:30:00
Kenya,Tanzania,Kuehne Nagel,0,733.52,16.55,Delivered,0,0,0.8,2025-01-22 10:10:00,SR_25-010_ NBO hub_Tanzania,2025-01-22 05:10:00,2025-01-23 11:50:00,2025-01-22 05:10:00
Kenya,_RARE_,DHL Express,0,29.78,16.52,Delivered,0,0,0.8,2025-05-30 03:10:00,_RARE_,2025-01-31 04:22:00,2025-11-02 09:45:00,2025-01-31 04:22:00
Kenya,Rwanda,Siginon Logistics,0,2046.79,2.62,Delivered,0,0,0.8,2025-01-05 09:20:00,SR_25-020_NBO hub_Uganda,2025-04-02 09:30:00,2025-04-02 10:30:00,2025-04-02 09:30:00
Kenya,DR Congo,KQ:Direct charter,0,2089.09,16.16,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-019_NBO hub_Uganda,2025-01-02 01:40:00,2025-01-02 02:00:00,2025-01-02 01:40:00
Kenya,Zambia,Kuehne Nagel,0,34.43,16.57,Delivered,0,0,0.8,2024-01-05 00:00:00,SR_24-051_NBO hub_Madagascar,2024-07-24 00:00:00,,2024-07-24 00:00:00
Kenya,DR Congo,Kuehne Nagel,0,315.2,69.67,Delivered,0,0,0.8,2025-05-24 12:15:00,SR_25-024_NBO hub_DR Congo,2025-07-02 14:00:00,2025-02-20 12:00:00,2025-07-02 14:00:00
Kenya,Chad,Siginon Logistics,0,1483.92,17.27,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-019_NBO hub_Uganda,2025-01-02 01:40:00,2025-01-02 02:00:00,2025-01-02 01:40:00
Kenya,Rwanda,Kuehne Nagel,0,797.32,0.27,Delivered,0,0,0.8,2024-09-09 00:00:00,_RARE_,2024-02-05 00:00:00,,2024-02-24 00:00:00
Kenya,DR Congo,Kuehne Nagel,0,754.0,108.55,Delivered,0,0,0.8,2024-04-09 00:00:00,SR_24-071_NBO hub_DR Congo,2024-05-09 00:00:00,,2024-05-09 00:00:00
Kenya,Sierra Leone,UNHAS ,0,69.29,90.6,Delivered,0,0,0.8,2024-04-09 00:00:00,SR_24-071_NBO hub_DR Congo,2024-05-09 00:00:00,,2024-05-09 00:00:00
Kenya,Mauritius,KQ:Direct charter,0,7.47,134.06,Delivered,0,0,0.8,2024-01-02 00:00:00,_RARE_,2024-02-02 00:00:00,,2024-02-02 00:00:00
Kenya,DR Congo,Kuehne Nagel,0,273.9,16.27,Delivered,0,0,0.8,2025-05-24 12:50:00,_RARE_,2025-07-24 11:30:00,2025-01-24 12:00:00,2025-07-24 11:30:00
Kenya,Mauritius,Scan Global,0,14463.15,134.06,Delivered,0,0,0.8,2024-01-02 00:00:00,SR_24-029_NBO hub_Madagascar,2024-06-02 00:00:00,,2024-06-05 00:00:00
Kenya,Zimbabwe,UNHAS ,0,1846.98,4.05,Delivered,0,0,0.8,2024-04-15 00:00:00,SR_24-029_NBO hub_Madagascar,2024-06-22 00:00:00,,2024-06-22 00:00:00
Kenya,Burundi,Freight In Time,0,4313.46,1.34,Delivered,0,0,0.8,2024-03-04 00:00:00,_RARE_,2024-02-16 00:00:00,,2024-02-28 00:00:00
Kenya,Madagascar,Scan Global,0,85.33,56.7,Delivered,0,0,0.8,2024-04-15 00:00:00,SR_24-029_NBO hub_Madagascar,2024-06-05 00:00:00,,2024-06-05 00:00:00
Kenya,Madagascar,Siginon Logistics,0,1419.78,17.04,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-023_NBO hub_Uganda,2025-03-02 01:30:00,2025-03-02 03:30:00,2025-03-02 01:30:00
Kenya,Chad,Kuehne Nagel,0,7944.03,44.01,Delivered,0,0,0.8,2024-05-04 17:21:00,_RARE_,2024-07-10 18:30:00,,2024-07-10 18:30:00
Kenya,Zambia,Kuehne Nagel,0,10178.6,61.57,Delivered,0,0,0.8,2024-01-25 00:00:00,SR_24-004_NBO hub_Zambia,2024-02-02 00:00:00,,2024-02-02 00:00:00
Kenya,Tanzania,Kenya Airways,0,2119.74,3.03,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-021_NBO hub_Uganda,2025-01-02 01:40:00,2025-01-02 02:00:00,2025-01-02 01:40:00
Kenya,Zambia,Scan Global,0,14322.19,61.06,Delivered,0,0,0.8,2024-01-25 00:00:00,SR_24-004_NBO hub_Zambia,2024-02-02 00:00:00,,2024-02-02 00:00:00
Kenya,Zambia,Kuehne Nagel,0,10194.42,1.59,Delivered,0,0,0.8,2024-02-29 00:00:00,_RARE_,2024-10-02 00:00:00,,2024-05-23 00:00:00
Kenya,Zimbabwe,Kenya Airways,0,1316.31,3.69,Delivered,0,0,0.8,2025-02-02 08:51:00,SR_24-005A_NBO hub_Zimbabwe,2025-02-02 00:00:00,2025-01-02 12:00:00,2025-02-02 00:00:00
Kenya,Zambia,Kuehne Nagel,0,8259.39,60.25,Delivered,0,0,0.8,2024-01-25 00:00:00,SR_24-004_NBO hub_Zambia,2024-02-02 00:00:00,,2024-02-02 00:00:00
Kenya,Sao Tome,Siginon Logistics,0,1419.6,16.57,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-022_NBO hub_Uganda,2025-04-02 10:05:00,2025-05-02 09:30:00,2025-04-02 10:05:00
Kenya,Rwanda,KQ:Direct charter,0,3387.09,7.59,Delivered,0,0,0.8,2024-09-28 00:00:00,SR_24-088_NBO hub_Rwanda,2024-09-30 00:00:00,,2024-09-30 00:00:00
Kenya,Eritrea,Freight In time,0,2305.21,45.02,Delivered,0,0,0.8,2024-05-10 17:21:00,_RARE_,2024-07-10 18:30:00,,2024-07-10 18:30:00
Kenya,Tanzania,Kuehne Nagel,0,10.56,16.21,Delivered,0,0,0.8,2025-01-22 10:10:00,SR_25-010_ NBO hub_Tanzania,2025-01-22 05:10:00,2025-01-23 11:50:00,2025-01-22 05:10:00
Kenya,Mauritius,Siginon Logistics,0,1537.96,16.57,Delivered,0,0,0.8,2025-05-02 12:16:00,SR_25-024_NBO hub_DR Congo,2025-07-02 14:00:00,2025-02-20 12:00:00,2025-07-02 14:00:00
Kenya,Zambia,UNHAS ,0,730.97,3.31,Delivered,0,0,0.8,2024-01-25 11:49:00,SR_24-082_NBO hub_Burundi,2024-03-10 14:10:00,,2024-03-10 14:10:00
Kenya,Uganda,Siginon Logistics,0,1420.86,17.0,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-020_NBO hub_Uganda,2025-03-02 01:30:00,2025-03-02 03:30:00,2025-03-02 01:30:00
Kenya,Mauritius,DHL Express,0,1125.2,1.65,Delivered,0,0,0.8,2025-05-02 01:51:00,_RARE_,2025-07-02 14:00:00,2025-02-02 02:00:00,2025-07-02 14:00:00
Kenya,Zimbabwe,Kenya Airways,0,9197.08,0.19,Delivered,0,0,0.8,2024-09-02 00:00:00,_RARE_,2024-02-02 00:00:00,,2024-02-02 00:00:00
Kenya,Rwanda,Freight In time,0,311.04,17.06,Delivered,0,0,0.8,2025-05-02 12:16:00,SR_25-024_NBO hub_DR Congo,2025-07-02 14:00:00,2025-02-20 12:00:00,2025-07-02 14:00:00
Kenya,Comoros,_RARE_,0,5813.67,6.65,Delivered,0,0,0.8,2025-01-24 09:20:00,SR_25-019_NBO hub_Uganda,2025-01-02 10:40:00,2025-01-02 02:00:00,2025-01-02 01:40:00
Kenya,Zimbabwe,Freight In time,0,369.43,45.87,Delivered,0,0,0.8,2024-05-20 00:21:00,_RARE_,2024-07-10 00:00:00,,2024-07-10 18:30:00
Kenya,Central Africa Republic,Kuehne Nagel,0,21.49,17.27,Delivered,0,0,0.8,2024-05-03 12:15:00,_RARE_,2024-03-02 01:30:00,2025-01-02 12:00:00,2025-03-02 01:30:00
Kenya,Zimbabwe,Kuehne Nagel,0,384.66,16.57,Delivered,0,0,0.8,2025-05-22 10:10:00,SR_25-010_ NBO hub_Tanzania,2025-04-22 05:10:00,2025-01-23 11:50:00,2025-01-22 05:10:00
Kenya,Uganda,Siginon Logistics,0,1429.49,16.57,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-023_NBO hub_Uganda,2025-04-02 10:00:00,2025-05-02 09:30:00,2025-04-02 10:00:00
Kenya,Tanzania,Kuehne Nagel,0,34.65,42.65,Delivered,0,0,0.8,2024-01-24 11:05:00,SR_25-013_ NBO hub_Tanzania,2025-01-24 11:30:00,2025-01-24 12:00:00,2025-01-24 11:30:00
Kenya,Rwanda ,_RARE_,0,19.14,7.6,Delivered,0,0,0.8,2024-08-27 00:00:00,SR_24-088_NBO hub_Rwanda,2024-09-30 00:00:00,,2024-09-30 00:00:00
Kenya,Rwanda ,Freight in time,0,3459.7,86.59,Delivered,0,0,0.8,2024-09-28 00:00:00,SR_24-088_NBO hub_Rwanda,2024-09-30 00:00:00,,2024-09-30 00:00:00
Kenya,Zambia,Scan Global,0,7875.96,46.85,Delivered,0,0,0.8,2024-01-02 00:00:00,_RARE_,2024-02-02 00:00:00,,2024-02-02 00:00:00
Kenya,Ethiopia,Freight In Time,0,3442.75,0.53,Delivered,0,0,0.8,2024-05-20 07:00:00,SR_24-048_NBO hub_Ethiopia,2024-07-07 00:00:00,,2024-05-07 00:00:00
Kenya,DR Congo,Freight In Time,0,14.27,11.27,Delivered,0,0,0.8,2024-04-26 00:00:00,_RARE_,2024-05-16 00:00:00,,2024-05-28 00:00:00
Kenya,Uganda,Freight In Time,0,1425.97,77.64,Delivered,0,0,0.8,2024-04-09 00:00:00,SR_24-071_NBO hub_DR Congo,2024-02-05 00:00:00,,2024-05-09 00:00:00
Kenya,Uganda,Siginon Logistics,0,1490.71,17.14,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-020_NBO hub_Uganda,2025-03-02 01:30:00,2025-03-02 03:30:00,2025-03-02 01:30:00
Kenya,Tanzania,Kuehne Nagel,0,10072.02,0.24,Delivered,0,0,0.8,2025-01-30 03:10:00,SR_25-014_NBO hub_Tanzania,2025-01-31 04:20:00,2025-11-02 09:45:00,2025-01-31 04:22:00
Kenya,Rwanda ,Kuehne Nagel,0,3000.79,16.58,Delivered,0,0,0.8,2024-01-24 00:00:00,_RARE_,2024-02-29 00:00:00,,2024-02-15 00:00:00
Kenya,Tanzania,Siginon Logistics,0,1426.78,1.73,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-020_NBO hub_Uganda,2025-01-02 01:40:00,2025-01-02 02:00:00,2025-01-02 01:40:00
Kenya,Sudan,KQ:Direct charter,0,32.42,54.92,Delivered,0,0,0.8,2025-04-15 00:00:00,SR_24-029_NBO hub_Madagascar,2024-06-05 00:00:00,,2024-06-05 00:00:00
Kenya,Zambia,KQ:Direct charter,0,14328.08,75.36,Delivered,0,0,0.8,2024-01-25 00:00:00,SR_24-004_NBO hub_Zambia,2024-02-02 00:00:00,,2024-02-02 00:00:00
Kenya,Chad,Kuehne Nagel,0,627.4,1.71,Delivered,0,0,0.8,2025-07-30 03:10:00,_RARE_,2025-07-24 11:00:00,2025-11-02 09:45:00,2025-07-31 04:22:00
Kenya,Madagascar,Kenya Airways,0,693.74,57.79,Delivered,0,0,0.8,2024-04-15 00:00:00,SR_24-029_NBO hub_Madagascar,2024-06-05 00:00:00,,2024-06-05 00:00:00
Kenya,Rwanda ,Siginon Logistics,0,1418.8,16.57,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-022_NBO hub_Uganda,2025-04-02 10:05:00,2025-05-02 09:30:00,2025-04-02 10:05:00
Kenya,Zimbabwe,KQ:Direct charter,0,2074.61,7.65,Delivered,0,0,0.8,2024-01-02 00:00:00,SR_24-049_NBO hub_Zimbabwe,2024-02-02 00:00:00,,2024-02-02 00:00:00
Kenya,DR Congo,Kuehne Nagel,0,2398.25,72.22,Delivered,0,0,0.8,2025-01-30 12:55:00,_RARE_,2025-01-31 04:20:00,2025-11-02 09:45:00,2025-01-31 04:20:00
Kenya,Rwanda ,Siginon Logistics,0,1417.47,16.57,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-020_NBO hub_Uganda,2025-04-02 10:05:00,2025-05-02 09:30:00,2025-04-02 10:05:00
Kenya,Comoros,Siginon Logistics,0,2165.26,16.75,Delivered,0,0,0.8,2024-01-02 09:20:00,SR_25-023_NBO hub_Uganda,2025-04-02 09:00:00,2025-04-02 10:30:00,2025-04-02 09:30:00
Kenya,DR Congo,Kuehne Nagel,0,2549.06,43.38,Delivered,0,0,0.8,2025-03-09 00:00:00,SR_24-071_NBO hub_DR Congo,2024-06-28 00:00:00,,2024-04-03 00:00:00
Kenya,Uganda,Siginon Logistics,0,1482.78,16.57,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-023_NBO hub_Uganda,2025-01-02 01:40:00,2025-01-02 02:00:00,2025-01-02 01:40:00
Kenya,Central Africa Republic,Siginon Logistics,0,1440.25,16.86,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-021_NBO hub_Uganda,2025-04-02 09:30:00,2025-04-02 10:30:00,2025-04-02 09:30:00
Kenya,Rwanda,Freight In Time,0,1962.95,46.06,Delivered,0,0,0.8,2024-05-10 17:21:00,_RARE_,2024-07-10 18:30:00,,2024-07-10 18:30:00
Kenya,Uganda,Scan Global,0,12893.11,16.57,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-023_NBO hub_Uganda,2025-04-02 10:00:00,2025-05-02 09:30:00,2025-04-02 10:00:00
Kenya,Madagascar,Freight in time,0,756.32,2.55,Delivered,0,0,0.8,2024-09-28 11:49:00,SR_24-082_NBO hub_Burundi,2024-03-10 14:10:00,,2024-03-10 14:10:00
Kenya,DR Congo,Kuehne Nagel,0,3184.52,16.55,Delivered,0,0,0.8,2024-05-16 12:16:00,SR_25-024_NBO hub_DR Congo,2025-07-22 14:00:00,2025-01-20 12:00:00,2025-07-22 14:00:00
Kenya,Uganda,Siginon Logistics,0,1541.84,16.57,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-023_NBO hub_Uganda,2025-04-02 10:00:00,2025-03-02 02:30:00,2025-04-02 10:00:00
Kenya,Uganda,Kuehne Nagel,0,11382.09,7.6,Delivered,0,0,0.8,2025-09-28 09:31:00,SR_24-088_NBO hub_Rwanda,2025-03-30 00:30:00,,2024-03-30 00:00:00
Kenya,Uganda,Siginon Logistics,0,1418.41,16.57,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-022_NBO hub_Uganda,2025-03-02 10:05:00,2025-05-02 09:30:00,2025-04-02 10:05:00
Kenya,Sierra Leone,Nonso,0,32.24,45.53,Delivered,0,0,0.8,2024-01-02 00:00:00,SR_24-005A_NBO hub_Zimbabwe,2024-02-02 00:00:00,,2024-02-02 00:00:00
Kenya,Mauritius,DHL Express,0,266.68,2.53,Delivered,0,0,0.8,2025-10-02 00:00:00,_RARE_,2024-04-02 00:00:00,,2024-04-23 00:00:00
Kenya,Comoros,Kuehne Nagel,0,1416.22,16.57,Delivered,0,0,0.8,2025-01-24 01:05:00,SR_24-051_NBO hub_Madagascar,2025-01-24 10:20:00,2025-05-02 09:30:00,2025-01-24 10:20:00
Kenya,Rwanda,Kuehne Nagel,0,1433.81,16.64,Delivered,0,0,0.8,2024-01-25 00:00:00,_RARE_,2024-02-15 00:00:00,,2024-02-02 00:00:00
Kenya,Zimbabwe,Freight in time,0,1440.33,16.95,Delivered,0,0,0.8,2024-01-02 09:20:00,SR_25-021_NBO hub_Uganda,2025-03-02 09:30:00,2025-04-02 10:30:00,2025-04-02 09:30:00
Kenya,Zambia,Kuehne Nagel,0,11424.57,17.52,Delivered,0,0,0.8,2024-03-19 00:00:00,_RARE_,2024-05-23 00:00:00,,2024-03-23 00:00:00
Kenya,Zambia,Siginon Logistics,0,8802.2,60.97,Delivered,0,0,0.8,2024-01-25 00:00:00,SR_24-004_NBO hub_Zambia,2024-02-02 00:00:00,,2024-02-02 00:00:00
Kenya,Sierra Leone,Freight In Time,0,3478.48,0.28,Delivered,0,0,0.8,2024-01-02 00:00:00,_RARE_,2024-09-07 00:00:00,,2024-03-16 00:00:00
Kenya,DR Congo,Kuehne Nagel,0,46.08,42.76,Delivered,0,0,0.8,2025-05-02 12:16:00,SR_25-024_NBO hub_DR Congo,2025-07-02 14:00:00,2025-02-20 12:00:00,2025-07-02 14:00:00
Kenya,Sao Tome,Kuehne Nagel,0,3475.51,0.21,Delivered,0,0,0.8,2025-01-24 12:05:00,_RARE_,2025-01-24 11:30:00,2025-01-24 12:00:00,2025-01-24 11:30:00
Kenya,Uganda,Siginon Logistics,0,1427.79,12.37,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-021_NBO hub_Uganda,2025-04-02 09:30:00,2025-04-02 10:30:00,2025-04-02 09:30:00
Kenya,Rwanda,Siginon Logistics,0,1362.77,70.57,Delivered,0,0,0.8,2025-01-24 12:15:00,SR_24-027_NBO hub_Zambia,2025-01-02 11:40:00,2025-01-02 03:00:00,2025-01-02 01:40:00
Kenya,Comoros,Siginon Logistics,0,1440.68,10.17,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-021_NBO hub_Uganda,2025-04-02 10:00:00,2025-04-02 10:30:00,2025-04-02 09:30:00
Kenya,Sao Tome,Siginon Logistics,0,1438.57,16.49,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-021_NBO hub_Uganda,2025-04-02 09:30:00,2025-04-02 10:30:00,2025-04-02 09:30:00
Kenya,Uganda,Siginon Logistics,0,1424.48,16.57,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-023_NBO hub_Uganda,2025-03-02 10:00:00,2025-05-02 09:30:00,2025-04-02 10:00:00
Kenya,Zambia,KQ:Direct charter,0,10184.65,56.62,Delivered,0,0,0.8,2024-01-25 00:00:00,SR_24-004_NBO hub_Zambia,2024-02-02 00:00:00,,2024-02-02 00:00:00
Kenya,Uganda,Siginon Logistics,0,1499.26,17.01,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-020_NBO hub_Uganda,2025-03-02 01:30:00,2025-03-02 03:30:00,2025-03-02 01:30:00
Kenya,Central Africa Republic,Siginon Logistics,0,401.97,66.02,Delivered,0,0,0.8,2025-05-02 12:16:00,SR_25-024_NBO hub_DR Congo,2025-07-02 14:00:00,2025-02-20 12:00:00,2025-07-02 14:00:00
Kenya,DR Congo,Kuehne Nagel,0,385.82,7.65,Delivered,0,0,0.8,2024-05-30 17:21:00,_RARE_,2024-07-16 18:30:00,,2024-07-01 18:30:00
Kenya,Mauritius,Siginon Logistics,0,21.92,0.21,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-023_NBO hub_Uganda,2025-03-02 01:30:00,2025-03-02 03:30:00,2025-03-02 01:30:00
Kenya,Chad,Kuehne Nagel,0,2334.57,69.63,Delivered,0,0,0.8,2025-05-10 12:55:00,SR_25-013_ NBO hub_Tanzania,2025-07-24 14:00:00,2025-02-20 12:00:00,2025-07-24 14:00:00
Kenya,Uganda,Siginon Logistics,0,1415.12,16.57,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-023_NBO hub_Uganda,2025-04-02 10:00:00,2025-05-02 09:30:00,2025-04-02 10:00:00
Kenya,Eritrea,Kuehne Nagel,0,48092.0,2.63,Delivered,0,0,0.8,2024-01-02 09:20:00,_RARE_,2025-03-02 01:30:00,2025-01-02 02:00:00,2025-03-02 01:30:00
Kenya,Sierra Leone,_RARE_,0,968.69,0.27,Delivered,0,0,0.8,2025-01-24 12:15:00,SR_25-014_NBO hub_Tanzania,2025-01-24 05:15:00,2025-01-28 12:30:00,2025-01-24 05:15:00
Kenya,Sierra Leone,Kuehne Nagel,0,38612.68,3.72,Delivered,0,0,0.8,2024-05-09 12:21:00,SR_24-071_NBO hub_DR Congo,2024-07-24 11:00:00,,2024-07-24 00:00:00
Kenya,Comoros,Siginon Logistics,0,32.78,61.62,Delivered,0,0,0.8,2024-08-16 00:00:00,SR_24-005A_NBO hub_Zimbabwe,2024-02-02 00:00:00,,2024-02-02 00:00:00
Kenya,Rwanda ,Kuehne Nagel,0,2654.2,16.57,Delivered,0,0,0.8,2024-09-28 00:00:00,SR_24-088_NBO hub_Rwanda,2024-09-30 00:00:00,,2024-09-30 00:00:00
Kenya,Uganda,Siginon Logistics,0,11705.78,44.95,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-020_NBO hub_Uganda,2025-03-02 09:30:00,2025-04-02 03:30:00,2025-03-02 01:30:00
Kenya,Rwanda,KQ:Direct charter,0,7973.54,54.62,Delivered,0,0,0.8,2024-01-02 00:00:00,_RARE_,2024-02-02 00:00:00,,2024-02-02 00:00:00
Kenya,Sao Tome,Scan Global,0,7.47,7.65,Delivered,0,0,0.8,2024-02-03 00:00:00,_RARE_,2024-06-15 00:00:00,,2024-06-15 00:00:00
Kenya,Uganda,Siginon Logistics,0,1420.95,16.57,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-021_NBO hub_Uganda,2025-04-02 10:00:00,2025-05-02 09:30:00,2025-04-02 10:00:00
Kenya,Guinea,Siginon Logistics,0,7363.33,17.24,Delivered,0,0,0.8,2025-07-02 09:20:00,SR_25-020_NBO hub_Uganda,2025-03-02 01:30:00,2025-03-02 03:30:00,2025-03-02 01:30:00
Kenya,Uganda,Kuehne Nagel,0,1519.59,43.89,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-020_NBO hub_Uganda,2025-04-02 10:00:00,2025-05-02 09:30:00,2025-04-02 10:00:00
Kenya,Uganda,Siginon Logistics,0,1508.94,16.88,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-021_NBO hub_Uganda,2025-04-02 09:30:00,2025-04-02 10:30:00,2025-04-02 09:30:00
Kenya,Zimbabwe,Freight In time,0,25.18,16.53,Delivered,0,0,0.8,2024-05-02 12:16:00,_RARE_,2025-03-02 14:00:00,2025-02-02 12:00:00,2025-07-02 14:00:00
Kenya,Mauritius,Kuehne Nagel,0,1473.37,3.29,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-022_NBO hub_Uganda,2025-03-02 01:30:00,2025-05-02 09:30:00,2025-03-02 01:30:00
Kenya,Rwanda,Freight In time,0,20592.74,71.25,Delivered,0,0,0.8,2024-05-10 17:21:00,_RARE_,2024-07-10 18:30:00,,2024-07-10 18:30:00
Kenya,Uganda,Siginon Logistics,0,1489.65,16.57,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-023_NBO hub_Uganda,2025-04-02 10:00:00,2025-05-02 09:30:00,2025-04-02 10:00:00
Kenya,Comoros,Siginon Logistics,0,1524.95,16.97,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-020_NBO hub_Uganda,2025-03-02 01:30:00,2025-03-02 03:30:00,2025-03-02 01:30:00
Kenya,Zimbabwe,Siginon Logistics,0,1719.26,6.49,Delivered,0,0,0.8,2024-01-02 00:00:00,_RARE_,2024-10-01 00:00:00,,2024-10-15 00:00:00
Kenya,Uganda,Siginon Logistics,0,1416.57,16.57,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-022_NBO hub_Uganda,2025-04-02 10:05:00,2025-05-02 09:30:00,2025-04-02 10:05:00
Kenya,Madagascar,Kuehne Nagel,0,10170.75,58.24,Delivered,0,0,0.8,2024-04-15 00:00:00,SR_24-029_NBO hub_Madagascar,2024-06-05 00:00:00,,2024-06-05 00:00:00
Kenya,Uganda,Scan Global,0,1442.24,16.87,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-021_NBO hub_Uganda,2025-04-02 09:30:00,2025-04-02 10:30:00,2025-04-02 09:30:00
Kenya,DR Congo,Kuehne Nagel,0,992.43,22.98,Delivered,0,0,0.8,2025-06-30 06:35:00,_RARE_,2025-05-01 11:05:00,2025-01-27 04:40:00,2025-07-01 11:05:00
Kenya,Comoros,Siginon Logistics,0,1541.2,16.6,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-021_NBO hub_Uganda,2025-04-02 09:30:00,2025-04-02 10:30:00,2025-04-02 09:30:00
Kenya,Chad,Siginon Logistics,0,1418.54,16.57,Delivered,0,0,0.8,2025-05-02 12:16:00,SR_25-024_NBO hub_DR Congo,2025-07-02 14:00:00,2025-02-20 12:00:00,2025-07-02 14:00:00
Kenya,DR Congo,Siginon Logistics,0,13388.82,70.98,Delivered,0,0,0.8,2025-05-02 12:16:00,SR_25-024_NBO hub_DR Congo,2025-07-02 14:00:00,2025-02-20 12:00:00,2025-07-02 14:00:00
Kenya,Uganda,Siginon Logistics,0,1475.99,17.22,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-021_NBO hub_Uganda,2025-03-02 01:30:00,2025-03-02 03:30:00,2025-03-02 01:30:00
Kenya,Madagascar,Nonso,0,190.88,7.62,Delivered,0,0,0.8,2024-07-28 00:00:00,SR_24-017_NBI hub_Mauritius,2024-05-09 00:00:00,,2024-05-09 00:00:00
Kenya,Madagascar,DHL Express,0,2568.26,55.69,Delivered,0,0,0.8,2025-04-15 01:49:00,SR_24-029_NBO hub_Madagascar,2024-02-05 00:00:00,,2024-06-05 00:00:00
Kenya,Guinea,UNHAS ,0,2555.47,58.94,Delivered,0,0,0.8,2024-04-15 00:00:00,SR_24-029_NBO hub_Madagascar,2024-06-05 00:00:00,,2024-06-05 00:00:00
Kenya,Chad,UNHAS ,0,24030.69,114.05,Delivered,0,0,0.8,2024-04-09 00:00:00,SR_24-071_NBO hub_DR Congo,2024-06-09 00:00:00,,2024-06-09 00:00:00
Kenya,DR Congo,Kuehne Nagel,0,40.12,74.97,Delivered,0,0,0.8,2025-05-10 12:16:00,SR_25-024_NBO hub_DR Congo,2025-07-02 14:00:00,2025-02-20 12:00:00,2025-07-02 14:00:00
Kenya,Eritrea,Freight In Time,0,2625.41,1.5,Delivered,0,0,0.8,2024-09-15 00:00:00,_RARE_,2024-07-22 00:00:00,,2024-07-03 00:00:00
Kenya,Rwanda ,Kuehne Nagel,0,1446.79,6.48,Delivered,0,0,0.8,2024-09-16 09:31:00,SR_24-086_NBO hub_Comoros,2024-03-10 15:40:00,,2024-03-10 15:40:00
Kenya,Uganda,Siginon Logistics,0,1542.46,17.11,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-022_NBO hub_Uganda,2025-03-02 01:30:00,2025-03-02 03:30:00,2025-03-02 01:30:00
Kenya,Guinea,Kuehne Nagel,0,13571.31,17.07,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-020_NBO hub_Uganda,2025-03-02 14:30:00,2025-03-02 03:30:00,2025-03-02 01:30:00
