origin_country,destination_country,carrier,carrier_cost,weight_kg,volume_cbm,delivery_status,subsidy_eligibility,transit_time_days,response_score,signed_or_date,request_reference_n°,greenlight_date,dispatch_date,request_date
Kenya,Guinea,UNHAS ,0,32732.0,16.57,Delivered,0,0,0.8,2024-05-02 00:00:00,_RARE_,2024-07-09 00:00:00,,2024-11-28 00:00:00
Kenya,Uganda,Siginon Logistics,0,1429.92,16.8,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-021_NBO hub_Uganda,2025-04-02 09:30:00,2025-04-02 10:30:00,2025-04-02 09:30:00
Kenya,Eritrea,Kuehne Nagel,0,10138.97,8.65,Delivered,0,0,0.8,2024-09-25 11:49:00,SR_24-082_NBO hub_Burundi,2024-03-10 14:10:00,,2024-03-10 14:10:00
Kenya,Zambia,Scan Global,0,290.57,9.79,Delivered,0,0,0.8,2024-01-02 09:20:00,SR_25-023_NBO hub_Uganda,2024-04-02 00:00:00,,2024-04-02 00:00:00
Kenya,Rwanda ,DHL Express,0,7162.36,0.22,Delivered,0,0,0.8,2024-01-25 00:00:00,_RARE_,2024-10-15 00:00:00,,2024-03-15 00:00:00
Kenya,Sao Tome,Nonso,0,13952.99,54.97,Delivered,0,0,0.8,2024-04-15 00:00:00,SR_24-029_NBO hub_Madagascar,2024-06-05 00:00:00,,2024-06-05 00:00:00
Kenya,Zambia,Kuehne Nagel,0,2203.47,134.06,Delivered,0,0,0.8,2024-01-19 00:00:00,SR_24-035_NBO hub_Comoros,2024-02-05 00:00:00,,2024-02-05 00:00:00
Kenya,DR Congo,Kuehne Nagel,0,13975.83,70.16,Delivered,0,0,0.8,2025-05-02 12:16:00,SR_25-024_NBO hub_DR Congo,2025-07-02 14:00:00,2025-02-20 12:00:00,2025-07-02 14:00:00
Kenya,Sao Tome,UNHAS ,0,1317.68,59.57,Delivered,0,0,0.8,2024-05-03 00:00:00,_RARE_,2024-02-23 00:00:00,,2024-02-15 00:00:00
Kenya,Rwanda,Freight In Time,0,34.65,12.76,Delivered,0,0,0.8,2024-05-10 17:21:00,_RARE_,2024-07-10 18:30:00,,2024-07-10 18:30:00
Kenya,Uganda,Siginon Logistics,0,1481.4,16.94,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-021_NBO hub_Uganda,2025-04-02 09:30:00,2025-04-02 10:30:00,2025-04-02 09:30:00
Kenya,Uganda,Siginon Logistics,0,8854.61,16.95,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-021_NBO hub_Uganda,2025-04-02 09:30:00,2025-04-02 10:30:00,2025-04-02 09:30:00
Kenya,DR Congo,Kuehne Nagel,0,194.17,16.54,Delivered,0,0,0.8,2025-07-24 01:10:00,SR_25-008_NBO hub_DR Congo,2025-01-31 04:20:00,2025-11-02 09:45:00,2025-01-31 04:20:00
Kenya,Madagascar,KQ:Direct charter,0,14330.46,56.59,Delivered,0,0,0.8,2025-01-02 00:00:00,_RARE_,2024-02-02 00:00:00,,2024-02-02 00:00:00
Kenya,Comoros,Freight in time,0,12152.57,44.56,Delivered,0,0,0.8,2024-09-27 09:31:00,SR_24-086_NBO hub_Comoros,2024-04-10 15:40:00,,2024-03-10 15:40:00
Kenya,Ethiopia,KQ:Direct charter,0,13339.13,70.3,Delivered,0,0,0.8,2025-01-02 12:20:00,SR_25-024_NBO hub_DR Congo,2025-01-02 01:30:00,2025-11-02 02:00:00,2025-01-02 01:40:00
Kenya,Comoros,Freight in time,0,1559.97,49.38,Delivered,0,0,0.8,2024-07-01 09:31:00,_RARE_,2024-03-01 15:40:00,,2024-03-16 15:40:00
Kenya,Uganda,Siginon Logistics,0,1421.67,16.57,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-022_NBO hub_Uganda,2025-04-02 10:05:00,2025-05-02 09:30:00,2025-04-02 10:05:00
Kenya,Mauritius,Siginon Logistics,0,13844.98,65.01,Delivered,0,0,0.8,2025-05-02 12:16:00,SR_25-024_NBO hub_DR Congo,2025-07-02 14:00:00,2025-02-20 12:00:00,2025-07-02 14:00:00
Kenya,Eritrea,Kuehne Nagel,0,1565.42,17.88,Delivered,0,0,0.8,2024-06-27 00:00:00,SR_24-064_NBO hub_Central Africa Republic,2024-08-07 00:00:00,,2024-09-08 00:00:00
Kenya,Zambia,Freight in time,0,10177.63,60.09,Delivered,0,0,0.8,2024-01-25 00:00:00,SR_24-004_NBO hub_Zambia,2024-02-02 00:00:00,,2024-02-02 00:00:00
Kenya,Tanzania,Kuehne Nagel,0,1525.02,16.51,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-019_NBO hub_Uganda,2025-01-02 01:40:00,2025-01-02 02:00:00,2025-01-02 01:40:00
Kenya,Burundi,Kuehne Nagel,0,757.81,0.22,Delivered,0,0,0.8,2025-01-02 12:55:00,_RARE_,2025-03-02 01:30:00,2025-01-02 03:00:00,2025-03-02 01:30:00
Kenya,DR Congo,Kuehne Nagel,0,3366.67,16.49,Delivered,0,0,0.8,2024-09-28 00:00:00,SR_24-064_NBO hub_Central Africa Republic,2024-09-30 00:00:00,,2024-09-30 00:00:00
Kenya,Sudan,Scan Global,0,794.84,57.3,Delivered,0,0,0.8,2024-04-09 00:00:00,SR_24-029_NBO hub_Madagascar,2024-06-05 00:00:00,,2024-06-05 00:00:00
Kenya,Rwanda ,Scan Global,0,9490.27,7.63,Delivered,0,0,0.8,2024-09-28 00:00:00,SR_24-088_NBO hub_Rwanda,2024-09-30 00:00:00,,2024-09-30 00:00:00
Kenya,Tanzania,Kuehne Nagel,0,1789.86,16.56,Delivered,0,0,0.8,2024-01-24 00:00:00,SR_25-010_ NBO hub_Tanzania,2024-02-02 00:00:00,2025-01-23 11:50:00,2025-01-22 05:10:00
Kenya,Zimbabwe,Freight In time,0,2154.01,3.23,Delivered,0,0,0.8,2024-06-16 00:00:00,SR_25-018_NBO hub_Sierra Leone,2024-08-22 00:00:00,,2024-08-22 00:00:00
Kenya,Rwanda ,Siginon Logistics,0,9428.91,12.25,Delivered,0,0,0.8,2025-01-25 09:20:00,SR_25-021_NBO hub_Uganda,2025-03-02 01:30:00,2025-03-02 10:30:00,2025-03-02 01:30:00
Kenya,Uganda,Siginon Logistics,0,1416.17,16.57,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-023_NBO hub_Uganda,2025-04-02 10:00:00,2025-05-02 09:30:00,2025-04-02 10:00:00
Kenya,Zimbabwe,Kuehne Nagel,0,179.84,16.53,Delivered,0,0,0.8,2024-01-02 00:00:00,_RARE_,2024-10-15 11:40:00,,2024-10-15 11:40:00
Kenya,Comoros,Kuehne Nagel,0,2369.73,16.43,Delivered,0,0,0.8,2025-01-25 11:55:00,SR_25-013_ NBO hub_Tanzania,2025-01-22 11:10:00,,2025-01-22 11:10:00
Kenya,Ethiopia,Kuehne Nagel,0,1426.84,73.51,Delivered,0,0,0.8,2025-05-02 12:16:00,SR_25-024_NBO hub_DR Congo,2025-07-02 14:00:00,2025-02-20 12:00:00,2025-07-02 14:00:00
Kenya,Madagascar,Kenya Airways,0,9442.42,59.06,Delivered,0,0,0.8,2024-08-02 00:00:00,_RARE_,2024-02-02 00:00:00,,2024-02-02 00:00:00
Kenya,Mauritius,Kuehne Nagel,0,13437.03,72.84,Delivered,0,0,0.8,2025-02-09 01:35:00,SR_24-071_NBO hub_DR Congo,2025-09-23 14:00:00,2025-02-20 12:00:00,2025-07-02 14:00:00
Kenya,DR Congo,Scan Global,0,7397.91,17.1,Delivered,0,0,0.8,2024-06-02 00:00:00,_RARE_,2024-11-02 00:00:00,,2024-08-02 00:00:00
Kenya,Sudan,Siginon Logistics,0,1420.57,16.57,Delivered,0,0,0.8,2025-01-02 09:10:00,SR_25-023_NBO hub_Uganda,2025-04-02 10:00:00,2025-05-02 09:30:00,2025-04-02 10:00:00
Kenya,Zimbabwe,Freight In Time,0,790.88,49.99,Delivered,0,0,0.8,2024-04-15 00:00:00,SR_24-051_NBO hub_Madagascar,2024-04-22 00:00:00,,2024-06-22 00:00:00
Kenya,Eritrea,Freight In Time,0,3467.8,7.31,Delivered,0,0,0.8,2024-04-09 00:00:00,SR_24-061_NBO hub_DR Congo,2024-06-08 00:00:00,,2024-06-05 00:00:00
Kenya,Uganda,Siginon Logistics,0,10184.72,16.57,Delivered,0,0,0.8,2025-05-02 12:16:00,SR_25-024_NBO hub_DR Congo,2025-07-02 14:00:00,2025-02-20 12:00:00,2025-07-02 14:00:00
Kenya,Comoros,Siginon Logistics,0,1420.13,16.57,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-023_NBO hub_Uganda,2025-04-02 10:00:00,2025-05-02 09:30:00,2025-04-02 10:00:00
Kenya,Eritrea,Freight In Time,0,3400.82,46.01,Delivered,0,0,0.8,2024-05-02 00:00:00,_RARE_,2024-09-28 00:00:00,,2024-09-16 00:00:00
Kenya,Zimbabwe,KQ:Direct charter,0,395.51,134.06,Delivered,0,0,0.8,2024-01-02 00:00:00,SR_24-005A_NBO hub_Zimbabwe,2024-02-02 00:00:00,,2024-02-02 00:00:00
Kenya,DR Congo,Siginon Logistics,0,12927.17,16.49,Delivered,0,0,0.8,2025-05-02 12:16:00,SR_25-024_NBO hub_DR Congo,2025-07-02 14:00:00,2025-02-20 12:00:00,2025-07-02 14:00:00
Kenya,Eritrea,Freight In time,0,2471.85,9.46,Delivered,0,0,0.8,2024-05-19 12:21:00,_RARE_,2024-07-10 18:30:00,,2024-07-10 18:30:00
Kenya,Sudan,Siginon Logistics,0,1472.36,17.27,Delivered,0,0,0.8,2025-05-02 12:16:00,SR_25-024_NBO hub_DR Congo,2025-07-02 14:00:00,2025-02-20 12:00:00,2025-07-02 14:00:00
Kenya,Rwanda,_RARE_,0,10286.45,3.93,Delivered,0,0,0.8,2025-01-24 12:10:00,_RARE_,2024-10-15 11:40:00,2025-01-02 12:00:00,2025-01-24 11:30:00
Kenya,Uganda,Siginon Logistics,0,11735.86,16.98,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-020_NBO hub_Uganda,2025-03-02 01:40:00,2025-03-02 03:30:00,2025-03-02 01:30:00
Kenya,Zimbabwe,KQ:Direct charter,0,3370.44,5.04,Delivered,0,0,0.8,2024-01-02 00:00:00,SR_24-005A_NBO hub_Zimbabwe,2024-02-02 00:00:00,,2024-02-02 00:00:00
Kenya,Sierra Leone,Kuehne Nagel,0,83.53,65.44,Delivered,0,0,0.8,2024-10-30 00:00:00,SR_25-019_NBO hub_Uganda,2024-07-22 00:00:00,,2024-07-22 00:00:00
Kenya,DR Congo,Siginon Logistics,0,14039.48,72.3,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-024_NBO hub_DR Congo,2025-07-02 14:00:00,2025-02-20 12:00:00,2025-07-02 14:00:00
Kenya,_RARE_,Kuehne Nagel,0,216.31,2.58,Delivered,0,0,0.8,2025-01-24 11:05:00,SR_25-013_ NBO hub_Tanzania,2025-01-24 11:30:00,2025-01-24 12:00:00,2025-01-24 11:30:00
Kenya,Tanzania,Siginon Logistics,0,1434.63,17.13,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-021_NBO hub_Uganda,2025-03-02 01:30:00,2025-03-02 03:30:00,2025-03-02 01:30:00
Kenya,Uganda,Kenya Airways,0,2024.13,2.88,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-023_NBO hub_Uganda,2025-02-02 10:00:00,2025-05-02 09:30:00,2025-04-02 10:00:00
Kenya,Uganda,Siginon Logistics,0,1414.22,16.57,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-023_NBO hub_Uganda,2025-04-02 10:00:00,2025-05-02 09:30:00,2025-04-02 10:00:00
Kenya,Comoros,DHL Express,0,34.39,44.98,Delivered,0,0,0.8,2024-05-10 17:00:00,_RARE_,2024-07-10 18:30:00,,2024-07-10 18:30:00
Kenya,Madagascar,Scan Global,0,14418.54,59.11,Delivered,0,0,0.8,2024-04-15 00:00:00,SR_24-029_NBO hub_Madagascar,2024-06-05 00:00:00,,2024-06-05 00:00:00
Kenya,_RARE_,Kuehne Nagel,0,773.49,41.59,Delivered,0,0,0.8,2024-02-16 00:00:00,_RARE_,2024-08-23 00:00:00,,2024-08-07 00:00:00
Kenya,DR Congo,Siginon Logistics,0,13060.02,67.71,Delivered,0,0,0.8,2025-05-02 12:16:00,SR_25-024_NBO hub_DR Congo,2025-07-02 14:00:00,2025-02-20 12:00:00,2025-07-02 14:00:00
Kenya,Rwanda,Kuehne Nagel,0,754.75,2.98,Delivered,0,0,0.8,2025-01-24 12:15:00,SR_25-017_NBO hub_DR Congo,2025-01-24 05:15:00,2025-01-28 12:50:00,2025-01-24 05:15:00
Kenya,Uganda,Kuehne Nagel,0,1446.2,16.51,Delivered,0,0,0.8,2025-07-22 10:10:00,SR_25-010_ NBO hub_Tanzania,2025-01-22 05:10:00,2025-01-23 11:50:00,2025-01-22 05:10:00
Kenya,Uganda,Siginon Logistics,0,1414.17,16.57,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-023_NBO hub_Uganda,2025-04-02 10:00:00,2025-05-02 09:30:00,2025-04-02 10:00:00
Kenya,Chad,Kuehne Nagel,0,363.01,74.31,Delivered,0,0,0.8,2025-05-30 12:16:00,_RARE_,2025-07-01 14:00:00,2025-02-20 12:00:00,2025-07-24 14:00:00
Kenya,Rwanda,KQ:Direct charter,0,10123.15,60.93,Delivered,0,0,0.8,2024-01-25 00:00:00,SR_24-004_NBO hub_Zambia,2024-02-02 00:00:00,,2024-02-02 00:00:00
Kenya,Cote d'lvoire,Siginon Logistics,0,32.9,16.49,Delivered,0,0,0.8,2025-05-02 12:16:00,SR_25-024_NBO hub_DR Congo,2025-01-02 14:00:00,2025-02-20 12:00:00,2025-07-02 14:00:00
Kenya,Uganda,Siginon Logistics,0,1512.07,16.57,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-023_NBO hub_Uganda,2025-04-02 10:00:00,2025-05-02 09:30:00,2025-04-02 10:00:00
Kenya,Uganda,Siginon Logistics,0,1425.08,17.4,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-020_NBO hub_Uganda,2025-04-02 01:30:00,2025-03-02 03:30:00,2025-04-02 01:30:00
Kenya,Uganda,Siginon Logistics,0,1421.7,16.57,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-023_NBO hub_Uganda,2025-04-02 10:00:00,2025-05-02 09:30:00,2025-04-02 10:00:00
Kenya,Sierra Leone,Kuehne Nagel,0,9669.83,0.43,Delivered,0,0,0.8,2025-01-30 12:10:00,SR_25-017_NBO hub_DR Congo,2025-01-31 04:22:00,2025-11-02 09:45:00,2025-01-31 04:22:00
Kenya,Zambia,KQ:Direct charter,0,14358.1,61.61,Delivered,0,0,0.8,2024-01-25 00:00:00,SR_24-004_NBO hub_Zambia,2024-02-02 00:00:00,,2024-02-02 00:00:00
Kenya,Comoros,Kuehne Nagel,0,9716.95,16.32,Delivered,0,0,0.8,2024-01-30 01:55:00,_RARE_,2025-01-31 04:22:00,2025-11-02 09:45:00,2025-01-31 04:22:00
Kenya,_RARE_,KQ:Direct charter,0,9205.99,60.91,Delivered,0,0,0.8,2024-01-25 00:00:00,SR_24-004_NBO hub_Zambia,2024-02-02 00:00:00,,2024-02-02 00:00:00
Kenya,Guinea,DHL Express,0,695.53,7.56,Delivered,0,0,0.8,2024-01-28 00:00:00,SR_24-088_NBO hub_Rwanda,2024-09-30 00:00:00,,2024-09-30 00:00:00
Kenya,Sierra Leone,Scan Global,0,14409.44,56.08,Delivered,0,0,0.8,2025-01-02 01:20:00,SR_24-029_NBO hub_Madagascar,2025-06-02 00:00:00,2025-01-02 02:00:00,2025-06-02 01:00:00
Kenya,Sierra Leone,Kuehne Nagel,0,688.35,0.29,Delivered,0,0,0.8,2025-09-28 10:10:00,SR_24-088_NBO hub_Rwanda,2024-09-30 00:00:00,,2024-09-30 00:00:00
Kenya,DR Congo,Siginon Logistics,0,12848.82,66.68,Delivered,0,0,0.8,2025-05-02 12:16:00,SR_25-024_NBO hub_DR Congo,2025-07-02 14:00:00,2025-02-20 12:00:00,2025-07-02 14:00:00
Kenya,Chad,Siginon Logistics,0,1538.94,16.48,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-019_NBO hub_Uganda,2025-01-02 01:40:00,2025-01-02 02:00:00,2025-01-02 01:40:00
Kenya,_RARE_,Freight In Time,0,14010.73,67.24,Delivered,0,0,0.8,2024-01-17 00:00:00,_RARE_,2024-07-02 00:00:00,,2024-07-02 00:00:00
Kenya,Comoros,Kuehne Nagel,0,1442.61,105.45,Delivered,0,0,0.8,2024-09-27 09:31:00,SR_24-086_NBO hub_Comoros,2024-03-10 15:40:00,,2024-03-10 15:40:00
Kenya,Burundi,Kuehne Nagel,0,13.92,0.42,Delivered,0,0,0.8,2024-09-28 00:00:00,_RARE_,2024-03-24 00:00:00,,2024-03-16 00:00:00
Kenya,Madagascar,Kuehne Nagel,0,755.5,42.42,Delivered,0,0,0.8,2024-09-25 11:49:00,SR_24-082_NBO hub_Burundi,2024-03-10 14:10:00,,2024-03-10 14:10:00
Kenya,Rwanda ,Kuehne Nagel,0,1413.34,16.57,Delivered,0,0,0.8,2024-01-02 09:20:00,SR_25-022_NBO hub_Uganda,2025-04-02 10:05:00,2025-05-02 09:30:00,2025-04-02 10:05:00
Kenya,DR Congo,Kuehne Nagel,0,1444.04,41.1,Delivered,0,0,0.8,2024-08-16 00:00:00,SR_24-086_NBO hub_Comoros,2024-08-22 00:00:00,,2024-08-22 00:00:00
Kenya,Rwanda,Freight In Time,0,745.02,62.66,Delivered,0,0,0.8,2024-06-27 00:00:00,_RARE_,2024-02-02 00:00:00,,2024-02-28 00:00:00
Kenya,Uganda,Kuehne Nagel,0,6549.66,16.57,Delivered,0,0,0.8,2025-01-24 09:20:00,SR_25-022_NBO hub_Uganda,2025-04-02 10:05:00,2025-05-02 09:30:00,2025-04-02 10:05:00
Kenya,DR Congo,Siginon Logistics,0,13565.02,70.2,Delivered,0,0,0.8,2025-05-02 12:16:00,SR_25-024_NBO hub_DR Congo,2025-07-02 14:00:00,2025-02-20 12:00:00,2025-07-02 14:00:00
Kenya,Rwanda,KQ:Direct charter,0,10190.01,59.37,Delivered,0,0,0.8,2024-01-25 00:00:00,SR_24-004_NBO hub_Zambia,2024-02-02 00:00:00,,2024-02-02 00:00:00
Kenya,Sao Tome,Kuehne Nagel,0,250.47,1.1,Delivered,0,0,0.8,2025-01-22 10:10:00,SR_25-010_ NBO hub_Tanzania,2025-01-22 05:10:00,2025-01-23 11:50:00,2025-01-22 05:10:00
Kenya,Sao Tome,Siginon Logistics,0,1424.8,16.43,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-021_NBO hub_Uganda,2025-03-02 01:30:00,2025-03-02 03:30:00,2025-03-02 01:30:00
Kenya,DR Congo,Kenya Airways,0,32.41,2.73,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-019_NBO hub_Uganda,2025-01-02 01:40:00,2025-01-02 02:00:00,2025-01-02 01:40:00
Kenya,_RARE_,KQ:Direct charter,0,1440.53,16.8,Delivered,0,0,0.8,2024-01-02 09:20:00,SR_25-021_NBO hub_Uganda,2025-04-02 09:30:00,2025-04-02 10:30:00,2025-04-02 09:30:00
Kenya,Rwanda ,Kenya Airways,0,10802.13,6.52,Delivered,0,0,0.8,2024-06-27 00:00:00,SR_24-088_NBO hub_Rwanda,2024-08-01 00:00:00,,2024-08-07 00:00:00
Kenya,_RARE_,Siginon Logistics,0,1420.41,71.41,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-023_NBO hub_Uganda,2025-04-02 10:00:00,2025-05-02 09:30:00,2025-04-02 10:00:00
Kenya,Madagascar,Kuehne Nagel,0,37456.23,16.57,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-023_NBO hub_Uganda,2025-04-02 10:00:00,2025-05-02 09:30:00,2025-04-02 10:00:00
Kenya,DR Congo,Freight In Time,0,50.2,72.47,Delivered,0,0,0.8,2025-05-02 12:16:00,SR_25-024_NBO hub_DR Congo,2025-07-02 14:00:00,2025-02-20 12:00:00,2025-07-02 14:00:00
Kenya,Rwanda ,Siginon Logistics,0,692.7,7.57,Delivered,0,0,0.8,2025-09-28 00:00:00,SR_24-088_NBO hub_Rwanda,2024-09-30 00:00:00,,2024-09-30 00:00:00
Kenya,Rwanda,Kuehne Nagel,0,21.55,0.11,Delivered,0,0,0.8,2024-05-10 17:21:00,_RARE_,2024-07-10 18:30:00,,2024-07-10 18:30:00
Kenya,Sao Tome,Kuehne Nagel,0,691.87,7.55,Delivered,0,0,0.8,2024-09-28 00:00:00,SR_24-088_NBO hub_Rwanda,2024-09-30 00:00:00,,2024-09-30 00:00:00
Kenya,Cote d'lvoire,Kuehne Nagel,0,747.14,0.21,Delivered,0,0,0.8,2025-01-02 12:55:00,_RARE_,2025-09-02 10:00:00,2025-01-02 03:00:00,2025-07-02 14:00:00
Kenya,Comoros,Kuehne Nagel,0,7440.32,0.47,Delivered,0,0,0.8,2025-01-01 09:20:00,SR_25-010_ NBO hub_Tanzania,2025-01-02 01:40:00,2025-01-02 02:00:00,2025-01-02 01:40:00
Kenya,Rwanda,Freight In Time,0,30.26,7.61,Delivered,0,0,0.8,2024-10-19 00:00:00,SR_24-093_NBO hub_Rwanda,2024-07-22 00:00:00,,2024-07-22 00:00:00
Kenya,Rwanda,Siginon Logistics,0,1415.79,16.57,Delivered,0,0,0.8,2025-05-02 12:16:00,SR_25-024_NBO hub_DR Congo,2025-07-02 14:00:00,2025-02-20 12:00:00,2025-07-02 14:00:00
Kenya,Uganda,Siginon Logistics,0,1488.45,16.57,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-023_NBO hub_Uganda,2025-04-02 10:00:00,2025-05-02 09:30:00,2025-04-02 10:00:00
Kenya,Mauritius,Nonso,0,32.13,16.85,Delivered,0,0,0.8,2024-04-15 00:00:00,SR_24-029_NBO hub_Madagascar,2024-06-05 00:00:00,,2024-06-05 00:00:00
Kenya,Zambia,Kuehne Nagel,0,1996.45,42.0,Delivered,0,0,0.8,2024-03-04 00:00:00,SR_24-027_NBO hub_Zambia,2024-04-23 00:00:00,,2024-04-23 00:00:00
Kenya,DR Congo,Siginon Logistics,0,1427.74,72.59,Delivered,0,0,0.8,2025-05-02 12:16:00,SR_25-024_NBO hub_DR Congo,2025-07-02 14:00:00,2025-02-20 12:00:00,2025-07-02 14:00:00
Kenya,Tanzania,Kenya Airways,0,1491.42,16.75,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-021_NBO hub_Uganda,2025-01-02 03:30:00,2025-01-02 02:00:00,2025-01-02 01:30:00
Kenya,Comoros,Kuehne Nagel,0,32.99,0.27,Delivered,0,0,0.8,2024-01-30 00:00:00,_RARE_,2024-05-15 11:40:00,,2024-10-15 11:40:00
Kenya,Zambia,KQ:Direct charter,0,10173.12,60.36,Delivered,0,0,0.8,2024-05-10 00:00:00,SR_24-004_NBO hub_Zambia,2024-02-02 00:00:00,,2024-02-02 00:00:00
Kenya,Uganda,Siginon Logistics,0,1423.45,16.57,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-022_NBO hub_Uganda,2025-04-02 10:05:00,2025-05-02 09:30:00,2025-04-02 10:05:00
Kenya,Zimbabwe,Siginon Logistics,0,1529.46,16.99,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-020_NBO hub_Uganda,2025-03-02 01:30:00,2025-03-02 03:30:00,2025-03-02 01:30:00
Kenya,Chad,KQ:Direct charter,0,9949.99,16.37,Delivered,0,0,0.8,2024-01-25 00:00:00,SR_24-004_NBO hub_Zambia,2024-02-02 00:00:00,,2024-02-02 00:00:00
Kenya,Sierra Leone,Nonso,0,359.84,6.52,Delivered,0,0,0.8,2024-07-09 00:00:00,_RARE_,2024-05-16 00:00:00,,2024-05-09 00:00:00
Kenya,Tanzania,Kuehne Nagel,0,32.25,1.26,Delivered,0,0,0.8,2025-01-22 10:10:00,SR_25-010_ NBO hub_Tanzania,2025-01-22 05:10:00,2025-01-23 11:50:00,2025-01-22 05:10:00
Kenya,DR Congo,Siginon Logistics,0,1421.68,16.57,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-023_NBO hub_Uganda,2025-04-02 10:00:00,2025-05-02 09:30:00,2025-04-02 10:00:00
Kenya,Rwanda,Nonso,0,375.55,61.82,Delivered,0,0,0.8,2024-01-25 00:00:00,SR_24-004_NBO hub_Zambia,2024-02-02 00:00:00,,2024-02-02 00:00:00
Kenya,Uganda,Siginon Logistics,0,1436.85,16.91,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-021_NBO hub_Uganda,2025-04-02 09:30:00,2025-04-02 10:30:00,2025-04-02 09:30:00
Kenya,Ethiopia,Kuehne Nagel,0,10250.06,2.62,Delivered,0,0,0.8,2024-07-24 00:00:00,_RARE_,2024-02-07 00:00:00,,2024-02-24 00:00:00
Kenya,DR Congo,Siginon Logistics,0,11361.04,16.5,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-019_NBO hub_Uganda,2025-01-02 01:40:00,2025-01-02 02:00:00,2025-01-02 01:40:00
Kenya,Burundi,KQ:Direct charter,0,6583.21,6.22,Delivered,0,0,0.8,2024-01-25 00:00:00,SR_24-004_NBO hub_Zambia,2024-02-02 00:00:00,,2024-02-02 00:00:00
Kenya,Chad,Siginon Logistics,0,7855.18,17.24,Delivered,0,0,0.8,2025-05-02 12:16:00,_RARE_,2025-07-02 14:00:00,2025-02-20 12:00:00,2025-07-02 14:00:00
Kenya,Central Africa Republic,Kenya Airways,0,7380.96,16.36,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-021_NBO hub_Uganda,2025-01-02 01:40:00,2025-01-02 02:00:00,2025-01-02 01:40:00
Kenya,Rwanda,Kuehne Nagel,0,750.34,0.23,Delivered,0,0,0.8,2025-05-02 12:16:00,_RARE_,2025-07-02 14:00:00,2025-02-20 12:00:00,2025-07-02 14:00:00
Kenya,Chad,Nonso,0,187.21,88.48,Delivered,0,0,0.8,2024-07-09 00:00:00,_RARE_,2024-06-03 00:00:00,,2024-06-05 00:00:00
Kenya,Eritrea,Kuehne Nagel,0,3441.48,2.61,Delivered,0,0,0.8,2024-10-16 00:00:00,_RARE_,2024-10-09 00:00:00,,2024-05-09 00:00:00
Kenya,Uganda,Siginon Logistics,0,1526.59,16.76,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-019_NBO hub_Uganda,2025-01-02 09:30:00,2025-01-02 02:00:00,2025-01-02 01:40:00
Kenya,Sao Tome,Kuehne Nagel,0,7.47,16.57,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-023_NBO hub_Uganda,2025-04-02 10:00:00,2025-05-02 09:30:00,2025-04-02 10:00:00
Kenya,Central Africa Republic,Freight in time,0,2209.67,7.62,Delivered,0,0,0.8,2024-09-28 09:31:00,SR_24-088_NBO hub_Rwanda,2024-09-30 00:00:00,,2024-09-30 00:00:00
Kenya,_RARE_,Kuehne Nagel,0,33.35,7.59,Delivered,0,0,0.8,2024-09-28 00:00:00,SR_24-088_NBO hub_Rwanda,2024-09-30 00:00:00,,2024-09-30 00:00:00
Kenya,Uganda,Siginon Logistics,0,1431.61,16.57,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-022_NBO hub_Uganda,2025-04-02 09:30:00,2025-05-02 09:30:00,2025-04-02 10:05:00
Kenya,Sudan,Kuehne Nagel,0,1027.79,0.11,Delivered,0,0,0.8,2024-05-09 07:20:00,_RARE_,2024-07-24 16:00:00,2025-01-02 02:00:00,2024-07-24 16:30:00
