origin_country,destination_country,carrier,carrier_cost,weight_kg,volume_cbm,delivery_status,subsidy_eligibility,transit_time_days,response_score,signed_or_date,request_reference_n°,greenlight_date,dispatch_date,request_date
Kenya,Rwanda,Freight In time,0,1487.05,44.21,Delivered,0,0,0.8,2024-05-20 00:00:00,_RARE_,2024-09-14 00:00:00,,2024-09-23 00:00:00
Kenya,Eritrea,UNHAS ,0,788.23,63.3,Delivered,0,0,0.8,2024-07-17 00:00:00,SR_24-029_NBO hub_Madagascar,2024-09-24 00:00:00,,2024-09-14 00:00:00
Kenya,Zimbabwe,Kuehne Nagel,0,582.11,16.25,Delivered,0,0,0.8,2024-08-14 00:00:00,SR_25-010_ NBO hub_Tanzania,2024-10-01 13:10:00,,2024-10-23 11:40:00
Kenya,Sao Tome,Siginon Logistics,0,1413.65,16.6,Delivered,0,0,0.8,2025-05-02 12:16:00,SR_25-024_NBO hub_DR Congo,2025-07-02 14:00:00,2025-02-20 12:00:00,2025-07-02 14:00:00
Kenya,Uganda,Kuehne Nagel,0,389.03,9.69,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-022_NBO hub_Uganda,2025-03-02 01:30:00,2025-03-02 03:30:00,2025-03-02 01:30:00
Kenya,Uganda,Siginon Logistics,0,1420.99,17.24,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-020_NBO hub_Uganda,2025-03-02 01:30:00,2025-03-02 03:30:00,2025-03-02 01:30:00
Kenya,Burundi,Kenya Airways,0,1437.66,17.24,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-022_NBO hub_Uganda,2025-03-02 01:30:00,2025-03-02 03:30:00,2025-03-02 01:30:00
Kenya,Burundi,Siginon Logistics,0,55.38,69.2,Delivered,0,0,0.8,2025-01-02 01:20:00,SR_25-024_NBO hub_DR Congo,2025-07-02 14:00:00,2025-02-02 12:00:00,2025-07-02 14:00:00
Kenya,Comoros,DHL Express,0,1445.74,16.1,Delivered,0,0,0.8,2024-01-02 09:20:00,SR_24-035_NBO hub_Comoros,2025-03-02 01:30:00,2025-01-02 02:00:00,2025-03-02 01:30:00
Kenya,Eritrea,Freight in time,0,1698.63,16.52,Delivered,0,0,0.8,2024-01-15 00:00:00,_RARE_,2024-02-24 00:00:00,,2024-02-28 00:00:00
Kenya,Rwanda,Siginon Logistics,0,1418.37,64.57,Delivered,0,0,0.8,2025-01-02 09:16:00,SR_25-024_NBO hub_DR Congo,2025-07-02 10:00:00,2025-02-20 12:00:00,2025-07-02 14:00:00
Kenya,DR Congo,Kuehne Nagel,0,12.67,2.6,Delivered,0,0,0.8,2024-03-15 00:00:00,SR_24-029_NBO hub_Madagascar,2024-02-07 00:00:00,,2024-06-05 00:00:00
Kenya,Zambia,Kuehne Nagel,0,10156.35,71.39,Delivered,0,0,0.8,2024-10-04 00:00:00,SR_24-027_NBO hub_Zambia,2024-05-23 00:00:00,,2024-03-23 00:00:00
Kenya,Eritrea,Kenya Airways,0,358.92,0.32,Delivered,0,0,0.8,2024-05-02 12:16:00,_RARE_,2025-07-22 14:00:00,,2025-07-02 14:00:00
Kenya,Chad,Freight In time,0,419.63,113.55,Delivered,0,0,0.8,2024-07-16 00:00:00,SR_24-088_NBO hub_Rwanda,2024-09-22 00:00:00,,2024-09-30 00:00:00
Kenya,Madagascar,Kenya Airways,0,1250.21,58.79,Delivered,0,0,0.8,2024-07-15 00:00:00,SR_24-029_NBO hub_Madagascar,2024-06-05 00:00:00,,2024-06-05 00:00:00
Kenya,Tanzania,Kuehne Nagel,0,17477.24,2.42,Delivered,0,0,0.8,2024-01-17 00:00:00,SR_25-018_NBO hub_Sierra Leone,2024-07-24 00:00:00,,2024-07-24 00:00:00
Kenya,Uganda,Freight In Time,0,1423.35,16.59,Delivered,0,0,0.8,2024-10-25 00:00:00,SR_25-023_NBO hub_Uganda,2024-02-02 00:00:00,,2024-02-02 00:00:00
Kenya,Uganda,Siginon Logistics,0,1416.96,16.59,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-023_NBO hub_Uganda,2025-04-02 10:00:00,2025-05-02 09:30:00,2025-04-02 10:00:00
Kenya,Eritrea,Kenya Airways,0,12964.49,18.17,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-020_NBO hub_Uganda,2025-03-02 01:30:00,2025-03-02 03:30:00,2025-03-02 01:30:00
Kenya,DR Congo,Siginon Logistics,0,1416.09,73.48,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-023_NBO hub_Uganda,2025-04-02 10:00:00,2025-05-02 09:30:00,2025-04-02 10:00:00
Kenya,Zimbabwe,Freight in time,0,38255.07,0.22,Delivered,0,0,0.8,2024-01-02 09:20:00,SR_25-010_ NBO hub_Tanzania,2025-01-22 05:10:00,2025-01-23 11:50:00,2025-01-22 05:10:00
Kenya,DR Congo,Kuehne Nagel,0,13789.44,71.8,Delivered,0,0,0.8,2024-05-24 12:15:00,SR_25-024_NBO hub_DR Congo,2025-01-02 05:10:00,2025-02-20 12:00:00,2025-07-02 14:00:00
Kenya,Sudan,Siginon Logistics,0,13509.51,54.98,Delivered,0,0,0.8,2025-05-02 12:16:00,SR_25-024_NBO hub_DR Congo,2025-07-02 14:00:00,2025-02-20 12:00:00,2025-07-02 14:00:00
Kenya,Madagascar,Siginon Logistics,0,43904.13,16.6,Delivered,0,0,0.8,2025-01-30 03:10:00,SR_25-010_ NBO hub_Tanzania,2025-01-22 05:10:00,2025-01-23 11:50:00,2025-01-22 05:10:00
Kenya,Ethiopia,Siginon Logistics,0,8230.48,0.27,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-024_NBO hub_DR Congo,2025-04-02 09:30:00,2025-04-02 10:30:00,2025-04-02 09:30:00
Kenya,Zimbabwe,Kuehne Nagel,0,33.76,3.57,Delivered,0,0,0.8,2025-01-24 11:05:00,SR_25-013_ NBO hub_Tanzania,2025-01-28 11:10:00,2025-01-02 12:00:00,2025-01-24 11:30:00
Kenya,Zimbabwe,Kuehne Nagel,0,1461.15,3.3,Delivered,0,0,0.8,2025-01-24 00:00:00,SR_24-005A_NBO hub_Zimbabwe,2024-10-22 00:00:00,,2024-10-15 00:00:00
Kenya,Sierra Leone,Kuehne Nagel,0,398.14,7.54,Delivered,0,0,0.8,2025-01-24 01:54:00,SR_24-071_NBO hub_DR Congo,2025-01-24 04:30:00,2025-01-02 02:00:00,2025-01-24 03:30:00
Kenya,DR Congo,KQ:Direct charter,0,517.62,0.23,Delivered,0,0,0.8,2024-03-15 00:00:00,_RARE_,2024-02-02 00:00:00,,2024-02-02 00:00:00
Kenya,Uganda,Freight In Time,0,5179.91,16.6,Delivered,0,0,0.8,2024-01-02 09:20:00,SR_25-023_NBO hub_Uganda,2025-03-02 01:30:00,2025-03-02 03:30:00,2025-03-02 01:30:00
Kenya,Rwanda,Freight In Time,0,13.24,49.97,Delivered,0,0,0.8,2024-09-28 00:00:00,SR_24-088_NBO hub_Rwanda,2024-09-30 00:00:00,,2024-09-30 00:00:00
Kenya,Sao Tome,Kuehne Nagel,0,164.38,45.9,Delivered,0,0,0.8,2024-01-02 00:00:00,SR_24-093_NBO hub_Rwanda,2024-02-02 00:00:00,,2024-02-02 00:00:00
Kenya,Guinea,Siginon Logistics,0,254.35,6.39,Delivered,0,0,0.8,2025-01-24 09:20:00,SR_25-014_NBO hub_Tanzania,2025-04-02 09:30:00,2025-04-02 10:30:00,2025-04-02 09:30:00
Kenya,Rwanda,Freight In time,0,1501.43,6.58,Delivered,0,0,0.8,2024-04-15 00:00:00,SR_24-071_NBO hub_DR Congo,2024-05-09 00:00:00,,2024-05-09 00:00:00
Kenya,Zambia,Kuehne Nagel,0,976.89,16.59,Delivered,0,0,0.8,2024-02-15 00:00:00,SR_25-023_NBO hub_Uganda,2024-04-24 00:00:00,,2024-04-24 00:00:00
Kenya,Uganda,Siginon Logistics,0,1438.06,16.57,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-022_NBO hub_Uganda,2025-01-02 01:40:00,2025-05-02 09:30:00,2025-04-02 10:00:00
Kenya,DR Congo,_RARE_,0,9659.5,16.6,Delivered,0,0,0.8,2025-09-24 11:50:00,SR_25-014_NBO hub_Tanzania,2025-04-02 10:00:00,2025-01-02 02:00:00,2025-04-02 10:00:00
Kenya,Chad,Kuehne Nagel,0,678.58,7.59,Delivered,0,0,0.8,2025-01-30 10:10:00,SR_24-088_NBO hub_Rwanda,2025-01-31 04:22:00,2025-11-02 09:45:00,2025-01-31 04:22:00
Kenya,Tanzania,Kuehne Nagel,0,16.59,3.6,Delivered,0,0,0.8,2025-01-24 01:15:00,SR_24-060_NBO hub_Chad,2025-07-24 10:00:00,2025-01-02 12:00:00,2025-07-24 10:30:00
Kenya,Rwanda ,Freight In Time,0,250.99,42.22,Delivered,0,0,0.8,2024-09-28 00:00:00,SR_24-088_NBO hub_Rwanda,2024-08-30 00:00:00,,2024-09-30 00:00:00
Kenya,DR Congo,Kuehne Nagel,0,3424.61,16.11,Delivered,0,0,0.8,2024-03-17 00:00:00,_RARE_,2024-04-15 00:00:00,,2024-10-14 00:00:00
Kenya,Ethiopia,Kuehne Nagel,0,362.44,16.41,Delivered,0,0,0.8,2025-05-02 12:16:00,SR_25-024_NBO hub_DR Congo,2025-07-02 14:00:00,2025-02-20 12:00:00,2025-07-02 14:00:00
Kenya,Sierra Leone,Kuehne Nagel,0,142.88,0.64,Delivered,0,0,0.8,2025-01-02 09:20:00,_RARE_,2025-01-15 03:05:00,2025-01-02 02:40:00,2025-01-28 11:20:00
Kenya,Rwanda,KQ:Direct charter,0,9656.05,60.33,Delivered,0,0,0.8,2024-07-19 00:00:00,SR_24-004_NBO hub_Zambia,2024-02-02 00:00:00,,2024-02-02 00:00:00
Kenya,Central Africa Republic,UNHAS ,0,3067.92,16.57,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-023_NBO hub_Uganda,2025-03-02 01:30:00,2025-05-02 09:30:00,2025-04-02 01:30:00
Kenya,Chad,Kuehne Nagel,0,812.35,2.58,Delivered,0,0,0.8,2025-01-22 03:10:00,_RARE_,2024-02-02 00:00:00,2025-11-02 09:45:00,2025-01-31 11:22:00
Kenya,Sao Tome,Scan Global,0,486.63,7.62,Delivered,0,0,0.8,2024-07-15 00:00:00,SR_24-031_NBO hub_Zimbabwe,2024-06-05 00:00:00,,2024-06-05 00:00:00
Kenya,Sudan,Kenya Airways,0,178.92,1.5,Delivered,0,0,0.8,2024-06-26 00:00:00,SR_25-018_NBO hub_Sierra Leone,2024-08-09 00:00:00,,2024-06-28 00:00:00
Kenya,Burundi,Siginon Logistics,0,1419.95,16.6,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-023_NBO hub_Uganda,2025-04-02 10:00:00,2025-05-02 09:30:00,2025-04-02 10:00:00
Kenya,Rwanda ,Siginon Logistics,0,1419.16,65.49,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-022_NBO hub_Uganda,2025-03-02 01:30:00,2025-03-02 03:30:00,2025-03-02 01:30:00
Kenya,Chad,Siginon Logistics,0,1425.54,16.98,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-023_NBO hub_Uganda,2025-03-02 01:30:00,2025-03-02 03:30:00,2025-03-02 01:30:00
Kenya,Eritrea,Freight In time,0,2097.02,3.29,Delivered,0,0,0.8,2024-09-14 00:00:00,SR_24-048_NBO hub_Ethiopia,2024-06-15 00:00:00,,2024-09-16 00:00:00
Kenya,Uganda,Kuehne Nagel,0,18923.04,0.22,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-014_NBO hub_Tanzania,2025-01-02 01:40:00,2025-01-02 02:00:00,2025-01-02 01:40:00
Kenya,Uganda,Siginon Logistics,0,1516.84,16.48,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-021_NBO hub_Uganda,2025-04-02 09:30:00,2025-04-02 10:30:00,2025-04-02 09:30:00
Kenya,Sierra Leone,Siginon Logistics,0,1416.09,16.57,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-022_NBO hub_Uganda,2025-04-02 10:05:00,2025-05-02 09:30:00,2025-04-02 10:05:00
Kenya,Sierra Leone,Siginon Logistics,0,12484.99,16.48,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-021_NBO hub_Uganda,2025-01-02 01:40:00,2025-01-02 02:00:00,2025-01-02 01:40:00
Kenya,Chad,Nonso,0,1538.36,0.81,Delivered,0,0,0.8,2024-04-09 00:00:00,SR_24-071_NBO hub_DR Congo,2024-05-09 00:00:00,,2024-05-09 00:00:00
Kenya,Uganda,UNHAS ,0,1444.02,62.79,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-023_NBO hub_Uganda,2025-04-02 10:00:00,2025-05-02 09:30:00,2025-04-02 10:00:00
Kenya,Burundi,_RARE_,0,14264.76,16.53,Delivered,0,0,0.8,2024-09-25 00:00:00,SR_24-082_NBO hub_Burundi,2024-03-10 14:20:00,,2024-03-10 14:10:00
Kenya,Tanzania,Freight In time,0,8733.36,9.62,Delivered,0,0,0.8,2025-01-22 01:10:00,SR_25-017_NBO hub_DR Congo,2025-07-10 04:22:00,2025-11-02 05:45:00,2025-01-31 04:22:00
Kenya,DR Congo,Siginon Logistics,0,1438.62,16.61,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-022_NBO hub_Uganda,2025-04-02 10:05:00,2025-05-02 09:30:00,2025-04-02 10:05:00
Kenya,Sudan,Kuehne Nagel,0,65.24,55.19,Delivered,0,0,0.8,2024-05-04 17:21:00,_RARE_,2024-07-20 18:30:00,,2024-07-10 18:30:00
Kenya,Zimbabwe,Kenya Airways,0,1434.45,69.83,Delivered,0,0,0.8,2025-01-02 12:05:00,SR_25-024_NBO hub_DR Congo,2025-07-02 14:00:00,2025-02-20 12:00:00,2025-07-02 14:00:00
Kenya,Sierra Leone,Kuehne Nagel,0,10103.64,6.34,Delivered,0,0,0.8,2025-01-22 10:10:00,SR_25-010_ NBO hub_Tanzania,2025-07-01 11:00:00,2025-01-23 11:50:00,2025-01-22 05:10:00
Kenya,Chad,Kuehne Nagel,0,44330.47,0.96,Delivered,0,0,0.8,2025-05-30 10:35:00,SR_25-018_NBO hub_Sierra Leone,2025-01-24 11:30:00,2025-11-02 09:45:00,2025-01-31 04:20:00
Kenya,Madagascar,Kuehne Nagel,0,21449.16,86.53,Delivered,0,0,0.8,2024-01-17 00:00:00,SR_25-033_NBO hub_DR Congo,2024-09-08 00:00:00,,2024-09-30 00:00:00
Kenya,Ethiopia,Freight In Time,0,3620.69,3.44,Delivered,0,0,0.8,2025-05-02 12:16:00,SR_25-024_NBO hub_DR Congo,2025-07-02 14:00:00,2025-02-20 12:00:00,2025-07-02 14:00:00
Kenya,Rwanda,Nonso,0,289.72,0.21,Delivered,0,0,0.8,2024-10-02 00:00:00,_RARE_,2024-02-23 00:00:00,,2024-02-28 00:00:00
Kenya,Chad,KQ:Direct charter,0,2820.7,58.44,Delivered,0,0,0.8,2024-04-09 00:00:00,_RARE_,2024-05-09 00:00:00,,2024-05-09 00:00:00
Kenya,_RARE_,Siginon Logistics,0,1414.59,16.11,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-021_NBO hub_Uganda,2025-03-02 01:30:00,2025-04-02 03:30:00,2025-03-02 01:30:00
Kenya,DR Congo,Kuehne Nagel,0,824.49,3.28,Delivered,0,0,0.8,2024-02-25 00:00:00,SR_24-064_NBO hub_Central Africa Republic,2024-08-09 00:00:00,,2024-08-22 00:00:00
Kenya,Cote d'lvoire,Kuehne Nagel,0,1089.07,16.53,Delivered,0,0,0.8,2024-06-14 00:00:00,_RARE_,2024-05-09 00:00:00,,2024-05-09 00:00:00
Kenya,Burundi,Siginon Logistics,0,1495.02,16.58,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-023_NBO hub_Uganda,2025-04-02 10:00:00,2025-05-02 09:30:00,2025-04-02 10:00:00
Kenya,Uganda,Kuehne Nagel,0,648.54,9.81,Delivered,0,0,0.8,2025-01-24 01:20:00,SR_25-013_ NBO hub_Tanzania,2025-03-01 14:00:00,2025-01-02 02:00:00,2025-01-24 11:15:00
Kenya,Uganda,Siginon Logistics,0,1429.62,64.54,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-019_NBO hub_Uganda,2025-04-02 10:00:00,2025-05-02 02:00:00,2025-04-02 10:00:00
Kenya,Rwanda ,Siginon Logistics,0,1442.33,16.49,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-019_NBO hub_Uganda,2025-03-02 01:40:00,2025-01-02 02:00:00,2025-01-02 01:40:00
Kenya,Madagascar,Siginon Logistics,0,14297.36,17.01,Delivered,0,0,0.8,2024-02-14 00:00:00,SR_24-017_NBI hub_Mauritius,2024-06-05 00:00:00,,2024-06-05 00:00:00
Kenya,Uganda,Siginon Logistics,0,27.27,16.93,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-019_NBO hub_Uganda,2025-04-02 09:30:00,2025-04-02 10:30:00,2025-04-02 09:30:00
Kenya,Madagascar,Scan Global,0,14317.36,0.22,Delivered,0,0,0.8,2024-01-02 00:00:00,_RARE_,2024-02-02 00:00:00,,2024-02-02 00:00:00
Kenya,Uganda,DHL Express,0,2394.66,65.89,Delivered,0,0,0.8,2025-01-30 10:10:00,SR_24-088_NBO hub_Rwanda,2025-01-22 05:10:00,2025-01-23 11:50:00,2025-01-22 05:10:00
Kenya,Rwanda,Kuehne Nagel,0,74.4,1.53,Delivered,0,0,0.8,2025-01-24 12:15:00,SR_25-018_NBO hub_Sierra Leone,2025-10-02 01:50:00,2025-01-02 09:45:00,2025-01-31 04:00:00
Kenya,Chad,Kuehne Nagel,0,10171.54,16.56,Delivered,0,0,0.8,2025-09-25 09:31:00,SR_24-004_NBO hub_Zambia,2024-02-10 00:00:00,,2024-02-15 00:00:00
Kenya,Zimbabwe,Freight in time,0,163.73,6.28,Delivered,0,0,0.8,2024-01-02 00:00:00,_RARE_,2024-02-22 00:00:00,,2024-02-28 00:00:00
Kenya,Uganda,Siginon Logistics,0,1415.57,16.61,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-023_NBO hub_Uganda,2025-04-02 10:00:00,2025-05-02 09:30:00,2025-04-02 10:00:00
Kenya,Chad,Kuehne Nagel,0,2111.32,0.22,Delivered,0,0,0.8,2024-03-16 01:35:00,SR_25-018_NBO hub_Sierra Leone,2024-03-01 01:30:00,2025-01-02 02:00:00,2025-03-10 01:40:00
Kenya,Zimbabwe,Kuehne Nagel,0,25.1,5.2,Delivered,0,0,0.8,2025-01-24 12:15:00,SR_25-014_NBO hub_Tanzania,2025-01-24 05:15:00,2025-01-28 12:30:00,2025-01-24 05:15:00
Kenya,DR Congo,Siginon Logistics,0,634.68,16.54,Delivered,0,0,0.8,2025-05-02 12:16:00,SR_25-024_NBO hub_DR Congo,2025-07-02 14:00:00,2025-02-20 12:00:00,2025-07-02 14:00:00
Kenya,Uganda,Siginon Logistics,0,1420.84,16.57,Delivered,0,0,0.8,2025-04-02 09:20:00,SR_25-023_NBO hub_Uganda,2025-03-02 10:00:00,2025-05-02 09:30:00,2025-04-02 10:00:00
Kenya,Uganda,Siginon Logistics,0,8463.03,2.87,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-023_NBO hub_Uganda,2025-04-02 10:00:00,2025-05-02 09:30:00,2025-04-02 10:00:00
Kenya,Central Africa Republic,Freight In time,0,1533.71,16.63,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-014_NBO hub_Tanzania,2025-04-02 10:05:00,2025-05-02 09:30:00,2025-04-02 10:05:00
Kenya,Uganda,Freight in time,0,1423.15,9.7,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-019_NBO hub_Uganda,2025-04-02 10:00:00,2025-03-02 03:30:00,2025-04-02 09:30:00
Kenya,Sierra Leone,Kuehne Nagel,0,473.09,16.56,Delivered,0,0,0.8,2024-08-28 00:00:00,SR_24-049_NBO hub_Zimbabwe,2024-02-24 00:00:00,,2024-02-28 00:00:00
Kenya,_RARE_,Freight in time,0,3103.36,14.16,Delivered,0,0,0.8,2024-01-05 00:00:00,_RARE_,2024-09-22 00:00:00,,2024-09-30 00:00:00
Kenya,DR Congo,Freight In Time,0,12.29,2.91,Delivered,0,0,0.8,2025-01-17 01:55:00,SR_25-021_NBO hub_Uganda,2025-01-28 11:20:00,,2025-01-28 11:10:00
Kenya,Tanzania,KQ:Direct charter,0,10194.51,60.96,Delivered,0,0,0.8,2024-01-25 00:00:00,SR_24-004_NBO hub_Zambia,2024-02-02 00:00:00,,2024-02-02 00:00:00
Kenya,Uganda,Siginon Logistics,0,1416.99,16.62,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-022_NBO hub_Uganda,2025-04-02 10:05:00,2025-05-02 09:30:00,2025-04-02 10:05:00
Kenya,Rwanda,Freight In Time,0,13738.85,46.0,Delivered,0,0,0.8,2024-05-10 17:21:00,SR_24-093_NBO hub_Rwanda,2024-07-10 18:30:00,,2024-07-10 18:30:00
Kenya,Guinea,Kuehne Nagel,0,1442.63,16.49,Delivered,0,0,0.8,2025-08-16 00:00:00,SR_24-051_NBO hub_Madagascar,2024-11-22 00:00:00,,2024-08-22 00:00:00
Kenya,Rwanda,Kuehne Nagel,0,25.96,16.27,Delivered,0,0,0.8,2025-01-22 10:10:00,SR_25-010_ NBO hub_Tanzania,2025-01-24 05:15:00,2025-01-23 11:50:00,2025-01-24 05:15:00
Kenya,Zimbabwe,Freight In Time,0,11680.83,6.74,Delivered,0,0,0.8,2025-01-02 09:20:00,_RARE_,2024-03-02 01:30:00,2025-01-02 02:00:00,2025-03-02 01:40:00
Kenya,DR Congo,Kenya Airways,0,1419.42,73.01,Delivered,0,0,0.8,2025-01-02 09:16:00,SR_25-024_NBO hub_DR Congo,2025-07-02 14:00:00,2025-02-20 12:00:00,2025-07-02 14:00:00
Kenya,DR Congo,Kuehne Nagel,0,1541.45,0.12,Delivered,0,0,0.8,2025-01-24 12:05:00,_RARE_,2025-01-24 11:30:00,2025-01-24 12:00:00,2025-01-24 11:30:00
Kenya,Rwanda ,Kuehne Nagel,0,1421.76,16.96,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-021_NBO hub_Uganda,2025-04-02 10:00:00,2025-05-02 09:30:00,2025-04-02 10:00:00
Kenya,Uganda,_RARE_,0,1418.6,0.26,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-022_NBO hub_Uganda,2025-04-02 10:05:00,2025-05-02 09:30:00,2025-04-02 10:05:00
Kenya,Zambia,Kuehne Nagel,0,1428.61,43.8,Delivered,0,0,0.8,2024-01-25 01:21:00,_RARE_,2024-07-23 00:00:00,,2024-07-01 00:00:00
Kenya,Zimbabwe,Kuehne Nagel,0,14340.08,12.72,Delivered,0,0,0.8,2024-01-02 00:00:00,_RARE_,2024-02-02 00:00:00,,2024-02-15 00:00:00
Kenya,Eritrea,Scan Global,0,7350.37,3.3,Delivered,0,0,0.8,2024-04-09 00:00:00,SR_24-061_NBO hub_DR Congo,2024-06-08 00:00:00,,2024-06-09 00:00:00
Kenya,Eritrea,Kuehne Nagel,0,744.89,9.87,Delivered,0,0,0.8,2024-08-16 00:00:00,SR_24-064_NBO hub_Central Africa Republic,2024-08-22 00:00:00,,2024-08-22 00:00:00
Kenya,Burundi,Kenya Airways,0,1580.89,2.59,Delivered,0,0,0.8,2024-06-02 00:00:00,SR_24-051_NBO hub_Madagascar,2024-04-02 00:00:00,,2024-04-02 00:00:00
Kenya,Zambia,Siginon Logistics,0,1443.21,16.63,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-021_NBO hub_Uganda,2025-04-02 09:30:00,2025-04-02 10:30:00,2025-04-02 09:30:00
Kenya,Uganda,Kuehne Nagel,0,1549.22,17.31,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-020_NBO hub_Uganda,2025-04-02 10:05:00,2025-03-02 09:30:00,2025-04-02 10:05:00
Kenya,Uganda,Siginon Logistics,0,1420.34,16.62,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-022_NBO hub_Uganda,2025-04-02 10:05:00,2025-05-02 09:30:00,2025-04-02 10:05:00
Kenya,Zimbabwe,UNHAS ,0,545.09,8.6,Delivered,0,0,0.8,2024-04-09 00:00:00,SR_24-071_NBO hub_DR Congo,2024-05-09 00:00:00,,2024-05-09 00:00:00
Kenya,Madagascar,Siginon Logistics,0,1422.18,16.62,Delivered,0,0,0.8,2025-05-02 12:16:00,SR_25-025_NBO hub_Eritrea,2025-07-02 14:00:00,2025-01-02 05:00:00,2025-07-02 14:00:00
Kenya,Zimbabwe,KQ:Direct charter,0,1424.31,27.04,Delivered,0,0,0.8,2024-04-09 00:00:00,SR_24-071_NBO hub_DR Congo,2024-05-09 00:00:00,,2024-05-09 00:00:00
Kenya,Uganda,Kuehne Nagel,0,11174.74,46.0,Delivered,0,0,0.8,2025-01-24 00:00:00,SR_24-088_NBO hub_Rwanda,2024-03-01 00:00:00,,2024-03-23 00:00:00
Kenya,Zambia,Kuehne Nagel,0,1854.1,6.17,Delivered,0,0,0.8,2024-08-28 00:00:00,SR_24-065_NBO hub_Cote d'lvoire,2024-08-22 00:00:00,,2024-08-22 00:00:00
Kenya,Sierra Leone,Siginon Logistics,0,1472.89,73.39,Delivered,0,0,0.8,2025-05-02 12:16:00,SR_25-024_NBO hub_DR Congo,2025-07-02 14:00:00,2025-02-20 12:00:00,2025-07-02 14:00:00
Kenya,Zimbabwe,Siginon Logistics,0,6244.14,81.54,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-020_NBO hub_Uganda,2025-03-02 01:30:00,2025-03-02 03:30:00,2025-03-02 01:30:00
Kenya,Rwanda,Kuehne Nagel,0,1522.76,7.61,Delivered,0,0,0.8,2024-01-24 00:00:00,_RARE_,2024-02-28 00:00:00,,2024-02-28 00:00:00
Kenya,Comoros,Scan Global,0,400.16,6.33,Delivered,0,0,0.8,2024-01-27 00:00:00,SR_25-021_NBO hub_Uganda,2024-09-23 00:00:00,,2024-09-30 00:00:00
Kenya,Tanzania,Kuehne Nagel,0,1123.97,11.91,Delivered,0,0,0.8,2025-01-30 12:15:00,SR_25-014_NBO hub_Tanzania,2025-01-31 05:15:00,2025-01-28 12:30:00,2025-01-24 05:15:00
Kenya,Cote d'lvoire,_RARE_,0,32.77,0.09,Delivered,0,0,0.8,2025-01-24 01:10:00,_RARE_,2024-10-24 03:30:00,2025-11-02 02:45:00,2025-01-24 11:30:00
Kenya,DR Congo,Kuehne Nagel,0,33.08,3.31,Delivered,0,0,0.8,2025-01-24 01:05:00,_RARE_,2025-01-02 01:50:00,2025-01-02 02:00:00,2025-01-24 11:30:00
Kenya,Comoros,Kuehne Nagel,0,727.57,2.07,Delivered,0,0,0.8,2024-01-24 11:15:00,_RARE_,2024-10-02 01:50:00,2025-01-24 12:40:00,2025-10-02 01:50:00
Kenya,Uganda,Freight In Time,0,1471.58,7.54,Delivered,0,0,0.8,2024-04-15 00:00:00,SR_24-071_NBO hub_DR Congo,2024-05-14 00:00:00,,2024-05-09 00:00:00
Kenya,DR Congo,Freight In Time,0,1449.66,17.94,Delivered,0,0,0.8,2024-08-16 00:00:00,SR_24-064_NBO hub_Central Africa Republic,2024-08-22 00:00:00,,2024-08-22 00:00:00
Kenya,Guinea,Freight In Time,0,14341.44,46.28,Delivered,0,0,0.8,2024-01-02 00:00:00,_RARE_,2024-02-02 00:00:00,,2024-02-02 00:00:00
Kenya,Central Africa Republic,Siginon Logistics,0,718.98,134.06,Delivered,0,0,0.8,2025-01-02 09:20:00,SR_25-021_NBO hub_Uganda,2025-03-02 14:30:00,2025-04-02 10:30:00,2025-03-02 09:30:00
